isbn10,NYT
61718947,1
1439180911,1
1421536307,1
1421534746,1
1421535653,1
1421535696,1
1427817693,1
307473473,1
446561959,1
307476154,1
553584022,1
1416563091,1
761148574,1
802473156,1
316087378,1
805448853,1
1401927181,1
439023483,1
61914614,1
375842209,1
142414123,1
545123275,1
1934964387,1
1932664084,1
1934964107,1
1932664491,1
1932664122,1
143038419,1
143038257,1
074324754X,1
1582346186,1
1416596364,1
756655293,1
1423103009,1
761158464,1
803734166,1
316040509,1
031612558X,1
1423101472,1
006088732X,1
545060397,1
810993139,1
307454541,1
030745455X,1
1416589643,1
307474712,1
1439149038,1
1423113381,1
439023491,1
545123283,1
1416980083,1
439023483,1
1416543074,1
446563048,1
1401323251,1
1439189854,1
1582701709,1
030726999X,1
307272583,1
399156585,1
399155341,1
743294270,1
159582488X,1
1401227899,1
1401227902,1
1401226930,1
1401227864,1
61992704,1
1439197512,1
446552445,1
393072231,1
316017922,1
345521595,1
345520718,1
1421534746,1
1421536307,1
345520823,1
307473473,1
515148245,1
307476154,1
553584022,1
1416563091,1
761148574,1
802473156,1
1401927181,1
805448853,1
1601422210,1
439023483,1
61914614,1
375842209,1
545123275,1
61928771,1
1934964387,1
1932664084,1
1932664122,1
1932664491,1
1934964107,1
143038419,1
143038257,1
1582346186,1
1416596364,1
074324754X,1
756655293,1
1423103009,1
761158464,1
375858997,1
61915254,1
006088732X,1
1423101472,1
031612558X,1
810993139,1
545060397,1
307454541,1
030745455X,1
1416589643,1
307474712,1
1439149038,1
439023491,1
439023483,1
1423113381,1
545123283,1
1594630704,1
1416543074,1
141433804X,1
446563048,1
848733703,1
1401323251,1
030726999X,1
1416563725,1
399155341,1
307272583,1
399156585,1
1401226930,1
159582488X,1
785134352,1
1401227848,1
1401227899,1
61992704,1
1439197512,1
031255561X,1
393072231,1
446552445,1
61688673,1
1421531372,1
1421527685,1
1427816875,1
345521595,1
307473473,1
307476154,1
553584022,1
446561347,1
446561959,1
761148574,1
802473156,1
1401927181,1
805448853,1
1601422210,1
439023483,1
61914614,1
375842209,1
142414123,1
316013692,1
1934964387,1
1607062542,1
1932664084,1
1932664122,1
1932664491,1
143038419,1
143038257,1
074324754X,1
1582346186,1
030738604X,1
756655293,1
61915254,1
761158464,1
375858997,1
803734166,1
316067938,1
1423101472,1
006088732X,1
810993139,1
1423128192,1
307454541,1
030745455X,1
1416589643,1
60852585,1
307474712,1
439023491,1
1423113381,1
545123283,1
1416980083,1
439023483,1
1416543074,1
307589137,1
1591843243,1
141433804X,1
446563048,1
030726999X,1
1416563105,1
399155341,1
307272583,1
345506898,1
545175305,1
785134352,1
1401226930,1
1401227864,1
785148108,1
61992704,1
1439197512,1
393072231,1
1416591052,1
446552445,1
1421531372,1
1421527685,1
1421534746,1
1421535130,1
345521595,1
307473473,1
307476154,1
1416563091,1
553584022,1
515148245,1
761148574,1
802473156,1
014311638X,1
1401927181,1
805448853,1
439023483,1
375842209,1
61914614,1
316013692,1
545123275,1
1934964387,1
1932664084,1
1932664122,1
1932664491,1
1934964107,1
143038419,1
143038257,1
074324754X,1
030738604X,1
1582346186,1
756655293,1
547215673,1
761158464,1
375858997,1
1423103009,1
006088732X,1
316067938,1
1423113497,1
810996162,1
1423128192,1
307454541,1
030745455X,1
1416589643,1
60852585,1
375714367,1
439023491,1
1423113381,1
439023483,1
1416980083,1
545123283,1
1439181780,1
1416543074,1
446563048,1
1582701709,1
1400068886,1
316089516,1
030726999X,1
399155341,1
399156801,1
307272583,1
545175305,1
785134352,1
785129537,1
1401226930,1
1401227848,1
61992704,1
670021652,1
316017922,1
1416591052,1
1439197512,1
759529698,1
1421531372,1
1421527685,1
1421534746,1
345521595,1
307473473,1
307476154,1
440246210,1
553584022,1
446561347,1
802473156,1
761148574,1
014311638X,1
1401927181,1
1601422210,1
439023483,1
61914614,1
375842209,1
142414123,1
316013692,1
1932664084,1
1934964387,1
1932664122,1
193266422X,1
1932664491,1
143038419,1
143038257,1
030738604X,1
1582346186,1
074324754X,1
756655293,1
761158464,1
1596436069,1
375858997,1
803734166,1
006088732X,1
1423113497,1
316067938,1
810993139,1
1423128192,1
307454541,1
030745455X,1
1416589643,1
375714367,1
553386816,1
1423113381,1
1416980083,1
545123283,1
1416980067,1
525423842,1
1439181780,1
1416543074,1
446563048,1
848733703,1
1582701709,1
030726999X,1
316089516,1
1439102392,1
399155341,1
345484177,1
545175305,1
1600106951,1
785129537,1
785134352,1
1401226930,1
1596986247,1
61992704,1
316017922,1
1400052173,1
1416591052,1
759529698,1
1421534746,1
1421531372,1
1421527685,1
1421535130,1
307473473,1
440246210,1
307476154,1
446561975,1
1439123128,1
802473156,1
761148574,1
1401927181,1
1601422210,1
014311638X,1
375842209,1
61914614,1
316013692,1
142414123,1
545123275,1
1932664084,1
1932664122,1
193266422X,1
1934964387,1
1932664491,1
143038419,1
143038257,1
030738604X,1
074324754X,1
1582346186,1
756655293,1
1442403799,1
1596436069,1
761158464,1
375858997,1
439023513,1
1423113497,1
316067938,1
006088732X,1
810993139,1
307454541,1
030745455X,1
1416589643,1
375714367,1
553386816,1
1416975861,1
1423113381,1
1416980083,1
312656262,1
545123283,1
1439181780,1
1416543074,1
446563048,1
848733703,1
1605095869,1
374158460,1
030726999X,1
425236595,1
399156763,1
316089516,1
545175305,1
1401226930,1
785134352,1
785129537,1
1401227864,1
1596986247,1
61992704,1
307269833,1
61845450,1
316017922,1
142152810X,1
1427818908,1
759529698,1
1427817898,1
1421534746,1
778328066,1
307473473,1
446561975,1
307476154,1
1416595171,1
345520904,1
802473156,1
761148574,1
1401927181,1
1601422210,1
61914614,1
312629176,1
375842209,1
316013692,1
142414123,1
1932664084,1
1932664122,1
193266422X,1
1932664491,1
1934964387,1
143038419,1
143038257,1
074324754X,1
030738604X,1
307388409,1
756655293,1
1442403799,1
1596436069,1
043963430X,1
761158464,1
439023513,1
545060508,1
1423101472,1
316067938,1
006088732X,1
307454541,1
030745455X,1
1416589643,1
375714367,1
312370849,1
1416975861,1
1423113381,1
1416980083,1
545123283,1
312656262,1
1439181780,1
307593983,1
1416543074,1
044654860X,1
1439176566,1
374158460,1
030726999X,1
312546564,1
670022047,1
399155341,1
545175305,1
1401226930,1
785134352,1
785129537,1
1401227864,1
553805371,1
1596986247,1
307269833,1
61992704,1
679444327,1
142152810X,1
759529698,1
1427818908,1
1421532069,1
142153309X,1
307473473,1
778328066,1
307476154,1
446561975,1
425236285,1
802473156,1
761148574,1
1601422210,1
1401927181,1
345520904,1
375842209,1
61914614,1
312629176,1
142414123,1
316013692,1
1932664084,1
1932664122,1
193266422X,1
1932664491,1
1934964387,1
143038419,1
143038257,1
074324754X,1
307388409,1
030738604X,1
60290161,1
1596436069,1
545162025,1
1442403799,1
756655293,1
439023513,1
1423101472,1
545060508,1
810993139,1
316067938,1
307454541,1
030745455X,1
1416589643,1
1416586296,1
375714367,1
1416975861,1
1423113381,1
1416980083,1
545123283,1
031605609X,1
1439181780,1
446580368,1
190499458X,1
446563048,1
1439176566,1
044654759X,1
374158460,1
312652917,1
030726999X,1
399155341,1
545175305,1
1595825010,1
159582488X,1
785129537,1
1401226930,1
553805371,1
61950718,1
61992704,1
1596986247,1
307269833,1
142152810X,1
759529698,1
1427818908,1
1421534355,1
1421534746,1
307473473,1
307476154,1
446561975,1
778328066,1
425236285,1
802473156,1
761148574,1
1601422210,1
1401927181,1
805448853,1
375842209,1
61914614,1
316013692,1
312629176,1
142414123,1
1932664084,1
1932664122,1
193266422X,1
1932664491,1
1934964387,1
143038419,1
143038257,1
143117971,1
074324754X,1
1582346186,1
60290161,1
756655293,1
61177601,1
1442403799,1
1423133080,1
439023513,1
1423101472,1
810993139,1
316067938,1
1416950095,1
307454541,1
030745455X,1
1416589643,1
1416586296,1
375714367,1
1416975861,1
1423113381,1
545123283,1
1416983104,1
031609918X,1
1439181780,1
190499458X,1
446580368,1
446563048,1
1439182450,1
374158460,1
044654759X,1
030726999X,1
399156909,1
385342047,1
345505387,1
545175305,1
1401226930,1
785134352,1
785129537,1
044657922X,1
553805371,1
61950718,1
61992704,1
374280991,1
1427818762,1
759529698,1
142152810X,1
1427818908,1
1421534746,1
307473473,1
307476154,1
446561975,1
425236285,1
440246210,1
802473156,1
761148574,1
1601422210,1
1401927181,1
446698202,1
375842209,1
316077038,1
312629176,1
316013692,1
142414123,1
1932664084,1
1932664491,1
1932664122,1
193266422X,1
1934964107,1
143038419,1
143038257,1
074324754X,1
030738604X,1
143117971,1
60290161,1
61177601,1
756655293,1
1442403799,1
399254994,1
439023513,1
1423101472,1
810993139,1
525422242,1
439405572,1
307454541,1
030745455X,1
1416589643,1
1416586296,1
375714367,1
385739141,1
1423113381,1
1416975861,1
1423118243,1
1416980083,1
446563048,1
190499458X,1
1439181780,1
62012983,1
446580368,1
525951652,1
316036234,1
374158460,1
044654759X,1
316038393,1
345505387,1
545175305,1
785146784,1
1401226930,1
078514028X,1
1439172498,1
044657922X,1
1416938745,1
1596986255,1
553805371,1
1427818762,1
193487681X,1
1595825320,1
345519930,1
759529698,1
307473473,1
446561967,1
440243696,1
61929387,1
440245273,1
761148574,1
802473156,1
1586489275,1
1401927181,1
805448853,1
375842209,1
60530944,1
142414123,1
312629176,1
316077038,1
1934964107,1
1932664084,1
1934964387,1
1932664122,1
193266422X,1
143038419,1
143038257,1
074324754X,1
1582346186,1
030738604X,1
61929573,1
61177601,1
60290161,1
1416996745,1
756655293,1
439023513,1
1423101472,1
810993139,1
545060508,1
525422242,1
307454541,1
030745455X,1
1416589643,1
1416586296,1
375714367,1
385739141,1
61989142,1
1423113381,1
1416975861,1
1416971750,1
446565946,1
446563048,1
62012983,1
190499458X,1
1439198632,1
316069485,1
525951652,1
374158460,1
030726999X,1
044654759X,1
345505387,1
545175305,1
1401228305,1
1600107621,1
1401226930,1
1439172498,1
044657922X,1
62010972,1
1596986255,1
1416938745,1
1421534754,1
142153066X,1
142153472X,1
1427818762,1
1421534711,1
451229444,1
446561967,1
440243696,1
307473473,1
425237397,1
1586489275,1
761148574,1
802473156,1
1401927181,1
805448853,1
385739133,1
60530944,1
375842209,1
142414123,1
316013692,1
345515609,1
1932664084,1
1932664122,1
1932664491,1
1934964107,1
143038419,1
143038257,1
074324754X,1
307740986,1
030738604X,1
61929573,1
61177601,1
60290161,1
1416996745,1
1442403799,1
439023513,1
810993139,1
039925207X,1
1423101472,1
006176762X,1
307454541,1
030745455X,1
1416589643,1
375714367,1
1416586296,1
142311339X,1
62039741,1
316077054,1
385739141,1
385738757,1
190499458X,1
446563048,1
1439181780,1
446580368,1
1591843553,1
141659518X,1
525951652,1
030726999X,1
316069485,1
044654759X,1
545175305,1
1600107621,1
345505387,1
1600107591,1
1401228895,1
044657922X,1
62010972,1
1439172498,1
60883529,1
767919386,1
1421534754,1
142153066X,1
1427818762,1
142153472X,1
759529698,1
307473473,1
446561967,1
440243696,1
307476154,1
451231740,1
802473156,1
761148574,1
1586489275,1
160529313X,1
1601422210,1
385739133,1
375842209,1
142414123,1
60530944,1
1442401826,1
1932664084,1
1932664122,1
1932664491,1
1934964107,1
193266422X,1
143038419,1
143038257,1
074324754X,1
307740986,1
1416583432,1
61929573,1
006123592X,1
61177601,1
043963430X,1
618756639,1
439023513,1
810993139,1
1423101472,1
039925207X,1
316067938,1
307454541,1
030745455X,1
310266955,1
1416589643,1
375714367,1
142311339X,1
1416989439,1
62039741,1
1423113381,1
385739141,1
190499458X,1
446563048,1
307719162,1
1439181780,1
446580368,1
385344317,1
670022128,1
141659518X,1
030726999X,1
525951652,1
307379132,1
345505387,1
1401228348,1
1600107621,1
545175305,1
044657922X,1
520267192,1
62010972,1
60883529,1
61950718,1
1421534754,1
142153066X,1
1427818762,1
142153472X,1
759529698,1
1400079144,1
307473473,1
446561967,1
307476154,1
440243696,1
802473156,1
761148574,1
1586489275,1
1434768511,1
1605291471,1
375842209,1
385739133,1
60530944,1
316013692,1
385737955,1
1595825584,1
1932664084,1
1932664122,1
193266422X,1
1934964387,1
143038419,1
143038257,1
074324754X,1
1416583432,1
60731338,1
670011614,1
61177601,1
006123592X,1
043963430X,1
61929573,1
439023513,1
810993139,1
1423101472,1
006194436X,1
316067938,1
307454541,1
030745455X,1
1416589643,1
375714367,1
1416586296,1
142311339X,1
62039741,1
1423113381,1
1416989439,1
385739141,1
307238768,1
61659339,1
61953369,1
446563048,1
307719162,1
385528043,1
385344317,1
141659518X,1
030726999X,1
045146365X,1
1401224687,1
1401228887,1
1607063271,1
345505387,1
545175305,1
031603438X,1
1439187193,1
044657922X,1
60883529,1
520267192,1
345521609,1
1421534754,1
316084263,1
759531277,1
345524128,1
1400079144,1
307473473,1
61795194,1
307476154,1
440243696,1
802473156,1
761148574,1
1434768511,1
805448853,1
1601422210,1
312595123,1
375842209,1
385739133,1
60530944,1
142414123,1
1932664084,1
1932664122,1
193266422X,1
1934964107,1
1932664491,1
143038419,1
1416583432,1
143118234,1
074324754X,1
143038257,1
61177601,1
670011614,1
006123592X,1
61929573,1
1442403799,1
439023513,1
810993139,1
1423101472,1
1423121287,1
545285046,1
307454541,1
030745455X,1
1608196119,1
1416589643,1
375714367,1
142311339X,1
62039741,1
1423113381,1
1416989439,1
385739141,1
307238768,1
61659339,1
190499458X,1
1439183511,1
61953369,1
765325942,1
385528043,1
399156879,1
030726999X,1
141659518X,1
1401224687,1
1595825614,1
545175305,1
1607063271,1
307379132,1
031603438X,1
1439187193,1
1439177783,1
044657922X,1
451234154,1
1421534754,1
316084263,1
345521609,1
1421535149,1
1421537737,1
1400079144,1
307473473,1
307476154,1
440243327,1
451230531,1
030759050X,1
802473156,1
761148574,1
160529313X,1
1434768511,1
62003933,1
316038342,1
385739133,1
312595123,1
375842209,1
1607060760,1
1932664084,1
1932664491,1
1932664122,1
193266422X,1
143038419,1
1416583432,1
074324754X,1
143038257,1
143118234,1
670011614,1
006123592X,1
61929573,1
1442403799,1
756655293,1
810984911,1
439023513,1
1423113497,1
545285046,1
006194436X,1
425236757,1
307454541,1
030745455X,1
1416589643,1
375714367,1
142311339X,1
62039741,1
1423113381,1
1416989439,1
61997811,1
307238768,1
190499458X,1
61659339,1
044655703X,1
1439183511,1
446195529,1
1439192561,1
385528043,1
765325942,1
030726999X,1
1401224687,1
1595825614,1
140122833X,1
1401229174,1
1607063271,1
307590615,1
031603438X,1
1439187193,1
307595609,1
1439177783,1
1421534754,1
316084263,1
1421535149,1
345521609,1
1421537737,1
1400079144,1
307473473,1
307476154,1
446561967,1
440243696,1
030759050X,1
802473156,1
761148574,1
1434768511,1
1601422210,1
385739133,1
142414123,1
316038342,1
375842209,1
312595123,1
1932664084,1
1932664122,1
1932664491,1
193266422X,1
1934964107,1
143038419,1
1416583432,1
143118234,1
143038257,1
074324754X,1
670011614,1
006123592X,1
61929573,1
054514311X,1
1596436069,1
810984911,1
439023513,1
1423103343,1
006194436X,1
059035342X,1
425236757,1
307454541,1
030745455X,1
743296443,1
684843269,1
142311339X,1
1423113381,1
62039741,1
1416989439,1
61997811,1
307238768,1
670022136,1
190499458X,1
1401921523,1
446563048,1
031603617X,1
385528043,1
446195529,1
039915714X,1
1439192561,1
1595825614,1
